latitude,longitude,area_in_meters,confidence
-33.428637,-70.633212,51.41,0.8752
-33.431478,-70.774129,89.16,0.9619
-33.436315,-70.63319,58.78,0.9083
-33.449825,-70.6636,116.85,0.828
-33.432042,-70.624188,29.65,0.8922
-33.439224,-70.639147,13.97,0.6822
-33.459971,-70.65671,25.97,0.65
-33.468291,-70.78211,110.22,0.7418
-33.438979,-70.767005,521.98,0.65
-33.435092,-70.662234,151.02,0.7199
-33.390396,-70.583489,366.87,0.8034
-33.410787,-70.596066,23.15,0.65
-33.425552,-70.634376,82.12,0.799
-33.517615,-70.768791,71.76,0.65
-33.401842,-70.589371,76.99,0.8996
-33.469875,-70.808203,143.56,0.9873
-33.423651,-70.61434,56.3,0.8584
-33.428239,-70.600154,216.45,0.9408
-33.413936,-70.563028,92.25,0.8822
-33.437474,-70.614814,27.37,0.6522
-33.429234,-70.628086,112.16,0.7821
-33.427377,-70.614032,197.25,0.867
-33.435971,-70.657823,86.6,0.6962
-33.453671,-70.771655,104.13,0.9322
-33.437491,-70.796405,79.5,0.7776
-33.40986,-70.557205,75.63,0.65
-33.497548,-70.747441,84.23,0.7997
-33.435164,-70.807061,230.14,0.8721
-33.459975,-70.793075,120.74,0.9585
-33.452475,-70.640205,400.75,0.65
-33.426266,-70.628784,52.86,0.65
-33.433298,-70.658143,58.7,0.974
-33.410006,-70.567935,25.89,0.8229
-33.43284,-70.612711,119.57,0.65
-33.419863,-70.570665,72.22,0.8486
-33.517033,-70.742003,20.67,0.6838
-33.391971,-70.592006,529.43,0.8509
-33.445183,-70.641792,392.18,0.856
-33.427634,-70.614813,101.17,0.9584
-33.423512,-70.609708,83.42,0.7926
-33.425371,-70.6391,175.43,0.9166
-33.391898,-70.583877,63.07,0.7747
-33.449229,-70.806812,99.26,0.8538
-33.468121,-70.77876,57.9,0.7502
-33.428762,-70.60695,139.17,0.8093
-33.414612,-70.58225,32.91,0.9091
-33.526557,-70.773311,135.68,0.8824
-33.450161,-70.661536,94.36,0.7435
-33.504552,-70.761404,107.87,0.9173
-33.516171,-70.76812,26.47,0.7877
-33.435575,-70.606083,315.89,0.7622
-33.455313,-70.637519,14.69,0.65
-33.428062,-70.638028,55.17,0.8529
-33.456993,-70.646742,119.76,0.7211
-33.429668,-70.624571,585.57,0.8026
-33.432555,-70.627131,120.75,0.9123
-33.434057,-70.632443,158.29,0.9938
-33.436235,-70.619825,182.07,0.9266
-33.441263,-70.806519,139.41,0.65
-33.433446,-70.653858,118.31,0.9709
-33.495533,-70.778655,148.71,0.9369
-33.440299,-70.614092,62.94,0.8459
-33.499365,-70.747149,112.85,0.9611
-33.452674,-70.645246,62.19,0.7286
-33.452482,-70.798902,115.79,0.8296
-33.448944,-70.645534,43.74,0.7276
-33.491452,-70.775126,89.39,0.8699
-33.529465,-70.773976,253.23,0.65
-33.398005,-70.586532,100.03,0.7261
-33.392118,-70.569737,28.9,0.9035
-33.439469,-70.620384,96.27,0.65
-33.448079,-70.793638,147.6,0.6918
-33.425268,-70.61386,75.68,0.9883
-33.501817,-70.752231,153.44,0.7729
-33.433343,-70.632993,424.78,0.93
-33.403235,-70.581892,84.64,0.7071
-33.499913,-70.763213,313.23,0.7275
-33.523855,-70.754228,46.97,0.6506
-33.404422,-70.572315,76.13,0.8643
-33.442693,-70.645253,38.17,0.941
-33.395166,-70.557453,138.16,0.9488
-33.498072,-70.744929,96.29,0.8839
-33.437594,-70.644268,90.66,0.9095
-33.492056,-70.775663,97.73,0.979
-33.528328,-70.776261,235.58,0.65
-33.527037,-70.75859,256.27,0.7795
-33.519622,-70.781568,121.62,0.7589
-33.41931,-70.591401,141.34,0.8012
-33.447819,-70.762225,213.24,0.7105
-33.412076,-70.582623,37.97,0.65
-33.432651,-70.808968,120.42,0.7882
-33.438573,-70.637618,163.28,0.7641
-33.506133,-70.767197,204.01,0.7687
-33.443631,-70.601449,88.77,0.9713
-33.405537,-70.599483,360.11,0.7646
-33.437984,-70.80217,54.62,0.6658
-33.396538,-70.580919,17.36,0.927
-33.460371,-70.771346,14.18,0.65
-33.444057,-70.782891,62.56,0.706
-33.39691,-70.575938,69.69,0.7776
-33.514011,-70.74787,69.62,0.8659
-33.49623,-70.74128,102.99,0.65
-33.501752,-70.747416,214.28,0.91
-33.437503,-70.621684,273.85,0.7561
-33.441969,-70.64353,52.2,0.9792
-33.519951,-70.741166,305.64,0.7838
-33.409622,-70.578577,88.45,0.8446
-33.416307,-70.569879,86.97,0.7315
-33.432102,-70.632637,104.03,0.65
-33.442683,-70.635085,63.66,0.9123
-33.391073,-70.566862,83.85,0.655
-33.418348,-70.562747,161.84,0.65
-33.446172,-70.79848,77.88,0.8939
-33.422229,-70.623976,34.94,0.8971
-33.454609,-70.638183,25.99,0.7793
-33.399049,-70.597744,122.78,0.7245
-33.497102,-70.754228,326.84,0.846
-33.400025,-70.596477,45.9,0.65
-33.497605,-70.786185,251.63,0.9743
-33.432288,-70.605306,52.9,0.9951
-33.431559,-70.646241,104.46,0.702
-33.438532,-70.624898,75.76,0.9239
-33.430592,-70.763255,90.03,0.8
-33.440452,-70.607777,112.19,0.918
-33.516208,-70.789647,149.82,0.8842
-33.395091,-70.572521,35.9,0.972
-33.528099,-70.778968,75.46,0.7794
-33.451056,-70.807107,54.45,0.8057
-33.442779,-70.634704,645.05,0.65
-33.462871,-70.808233,46.79,0.9507
-33.46391,-70.770073,122.5,0.6569
-33.452887,-70.768497,17.41,0.7166
-33.442062,-70.627861,74.8,0.752
-33.490881,-70.774466,55.28,0.8202
-33.434074,-70.643997,36.19,0.9236
-33.428324,-70.623696,343.51,0.65
-33.458589,-70.782795,75.87,0.7664
-33.436187,-70.633763,54.17,0.8273
-33.417176,-70.559129,66.06,0.65
-33.460985,-70.793311,380.14,0.7363
-33.451426,-70.664574,87.19,0.7475
-33.440392,-70.629887,163.65,0.8942
-33.447517,-70.659065,94.19,0.65
-33.406167,-70.550104,38.33,0.719
-33.440745,-70.66959,121.01,0.65
-33.441366,-70.783321,199.89,0.8852
-33.448533,-70.631655,175.18,0.6693
-33.436091,-70.63954,241.52,0.8282
-33.411897,-70.580943,72.52,0.9894
-33.442226,-70.642475,202.51,0.8521
-33.520566,-70.74968,59.5,0.65
-33.397425,-70.598058,61.06,0.8867
-33.437484,-70.653728,73.15,0.8592
-33.437513,-70.78749,122.97,0.65
-33.51116,-70.770513,347.16,0.7738
-33.495018,-70.786159,181.71,0.9454
-33.432985,-70.622489,46.79,0.65
-33.448362,-70.653348,75.38,0.7739
-33.41646,-70.580476,20.04,0.9436
-33.438275,-70.654645,156.09,0.9184
-33.45624,-70.792832,20.55,0.65
-33.490974,-70.749574,68.13,0.65
-33.443577,-70.643145,104.41,0.9159
-33.49547,-70.775801,41.6,0.9853
-33.435888,-70.764515,100.68,0.837
-33.434104,-70.656058,299.98,0.8203
-33.441499,-70.644347,73.41,0.7853
-33.401126,-70.592289,146.52,0.8496
-33.419031,-70.554665,22.77,0.65
-33.498327,-70.740283,30.87,0.9077
-33.451466,-70.644833,48.25,0.65
-33.435033,-70.639257,145.62,0.871
-33.459289,-70.77562,147.86,0.725
-33.514991,-70.788631,248.85,0.9431
-33.412439,-70.574292,88.91,0.65
-33.449873,-70.661815,141.52,0.9571
-33.427373,-70.618154,26.98,0.65
-33.449236,-70.660274,36.12,0.6615
-33.437068,-70.645252,296.42,0.9463
-33.520462,-70.786413,161.86,0.65
-33.459817,-70.639983,94.91,0.8137
-33.42118,-70.609114,458.9,0.8626
-33.455682,-70.637424,40.9,0.8173
-33.500701,-70.783533,67.17,0.65
-33.460336,-70.792609,96.63,0.8252
-33.413896,-70.569236,41.65,0.9107
-33.49272,-70.745656,14.71,0.65
-33.392368,-70.56181,27.75,0.65
-33.441571,-70.626807,61.96,0.7936
-33.44371,-70.652285,37.79,0.676
-33.407728,-70.592424,144.68,0.7608
-33.438413,-70.770911,228.47,0.7271
-33.392482,-70.563734,55.11,0.9386
-33.502503,-70.755226,290.06,0.9835
-33.503403,-70.747114,48.88,0.7371
-33.433004,-70.654771,13.12,0.65
-33.505423,-70.757279,79.24,0.65
-33.443483,-70.615452,54.86,0.9746
-33.443796,-70.605905,167.83,0.7926
-33.496887,-70.78863,99.21,0.9573
-33.400534,-70.591472,81.46,0.65
-33.425451,-70.607283,70.32,0.9618
-33.434698,-70.658369,39.75,0.65
-33.508472,-70.743176,276.36,0.8791
-33.509441,-70.757934,174.6,0.9421
-33.427241,-70.606112,92.12,0.8283
-33.515991,-70.759578,72.5,0.65
-33.458441,-70.668749,113.67,0.8976
-33.422624,-70.604368,494.12,0.9014
-33.527557,-70.771436,75.11,0.8393
-33.393746,-70.555672,38.27,0.8604
-33.448554,-70.640609,121.2,0.6932
-33.418957,-70.57197,86.02,0.65
-33.394097,-70.586463,144.37,0.65
-33.413689,-70.571615,24.12,0.8575
-33.419461,-70.588278,157.8,0.8957
-33.440844,-70.603308,65.0,0.983
-33.440758,-70.764784,67.92,0.65
-33.458576,-70.761369,93.68,0.9499
-33.522196,-70.77155,129.92,0.65
-33.440578,-70.637128,99.93,0.7964
-33.457636,-70.632462,194.21,0.8729
-33.438726,-70.620838,126.18,0.975
-33.407822,-70.589214,187.39,0.7741
-33.513262,-70.783704,67.63,0.9484
-33.413208,-70.587431,65.49,0.7006
-33.417095,-70.568205,29.2,0.8267
-33.464767,-70.772167,97.69,0.9014
-33.443236,-70.620727,48.74,0.65
-33.501776,-70.762433,246.39,0.8998
-33.445663,-70.767334,35.79,0.65
-33.492029,-70.749387,84.61,0.8682
-33.4354,-70.62172,27.33,0.8899
-33.436343,-70.635203,38.95,0.8952
-33.453109,-70.636778,75.61,0.65
-33.495836,-70.764011,32.64,0.65
-33.431586,-70.616481,151.65,0.8771
-33.408542,-70.560217,70.51,0.6921
-33.509942,-70.758638,34.37,0.9437
-33.400001,-70.593593,74.83,0.7678
-33.448909,-70.784986,110.44,0.65
-33.447929,-70.64526,33.54,0.65
-33.454902,-70.647313,60.25,0.65
-33.522829,-70.744421,199.07,0.6517
-33.506627,-70.769736,145.7,0.8757
-33.432462,-70.631515,119.44,0.65
-33.436087,-70.647829,72.75,0.6561
-33.434005,-70.781114,139.44,0.6971
-33.443554,-70.777922,98.85,0.7046
-33.451778,-70.767181,30.73,0.65
-33.441425,-70.624251,101.01,0.856
-33.433292,-70.636209,224.38,0.9685
-33.421987,-70.60187,113.18,0.6748
-33.452097,-70.780295,62.45,0.7546
-33.431046,-70.668359,86.79,0.7292
-33.50793,-70.776952,107.98,0.8836
-33.517485,-70.759843,244.88,0.8907
-33.398256,-70.584681,237.43,0.7594
-33.526887,-70.756735,23.2,0.7905
-33.523844,-70.769269,45.24,0.9663
-33.392059,-70.56704,60.65,0.7987
-33.416531,-70.578221,77.48,0.9158
-33.404255,-70.591982,148.47,0.6693
-33.442694,-70.767897,67.61,0.962
-33.394244,-70.553646,47.58,0.65
-33.431183,-70.665728,199.68,0.65
-33.511582,-70.745735,55.09,0.9979
-33.436311,-70.630367,131.0,0.65
-33.397185,-70.5522,117.6,0.8168
-33.405952,-70.586474,100.21,0.8494
-33.504078,-70.756899,102.77,0.8044
-33.490852,-70.758232,211.44,0.65
-33.423878,-70.609511,31.68,0.839
-33.4324,-70.635545,112.85,0.8795
-33.453282,-70.775088,24.78,0.65
-33.495381,-70.779524,686.67,0.65
-33.434189,-70.617178,200.2,0.8295
-33.440343,-70.807924,293.2,0.65
-33.435805,-70.615991,23.11,0.6974
-33.505861,-70.766648,75.24,0.65
-33.49098,-70.778085,77.45,0.8356
-33.405041,-70.569642,80.84,0.7647
-33.515725,-70.753237,22.27,0.65
-33.437144,-70.659458,36.32,0.65
-33.528212,-70.777107,182.39,0.8695
-33.524106,-70.786393,16.63,0.65
-33.453763,-70.781635,393.26,0.842
-33.500169,-70.764114,93.89,0.9519
-33.441837,-70.638681,154.99,0.65
-33.451389,-70.66045,12.22,0.7354
-33.403237,-70.596573,68.69,0.7453
-33.395896,-70.592405,241.71,0.8071
-33.442134,-70.801833,61.66,0.6615
-33.406931,-70.556847,17.02,0.9265
-33.452511,-70.647732,281.09,0.8914
-33.437195,-70.631094,100.83,0.7424
-33.444501,-70.652745,53.49,0.9621
-33.445753,-70.652938,127.02,0.9516
-33.522872,-70.788044,84.02,0.65
-33.522073,-70.759969,162.71,0.7863
-33.439451,-70.804788,44.59,0.9257
-33.404438,-70.598214,306.64,0.65
-33.398556,-70.597511,15.5,0.6558
-33.392216,-70.566668,28.51,0.8442
-33.406041,-70.559874,115.6,0.9048
-33.45156,-70.802653,31.25,0.8115
-33.529999,-70.768664,107.83,0.8577
-33.522402,-70.766227,54.12,0.652
-33.456861,-70.636294,30.42,0.9193
-33.393237,-70.555248,48.67,0.8814
-33.432435,-70.668689,210.01,0.8584
-33.45757,-70.784696,171.47,0.9571
-33.424823,-70.605226,101.89,0.9235
-33.452577,-70.665891,327.12,0.8104
-33.424126,-70.608731,121.71,0.7992
-33.45205,-70.663857,49.17,0.9554
-33.425878,-70.609621,15.16,0.8898
-33.416972,-70.574528,67.3,0.7956
-33.438674,-70.776562,157.63,0.65
-33.433995,-70.7976,32.2,0.65
-33.494732,-70.754838,108.7,0.65
-33.41141,-70.59423,25.22,0.9502
-33.526918,-70.76579,27.37,0.6508
-33.39217,-70.569624,68.62,0.9906
-33.401567,-70.581784,199.5,0.7444
-33.450926,-70.78556,249.94,0.7723
-33.417846,-70.578588,60.25,0.884
-33.435952,-70.604436,183.95,0.7559
-33.529214,-70.764674,112.14,0.8283
-33.446423,-70.648985,86.25,0.7357
-33.464487,-70.808903,42.02,0.7606
-33.443638,-70.801855,119.03,0.6992
-33.501432,-70.777055,273.61,0.8202
-33.425842,-70.6386,211.1,0.9705
-33.437254,-70.635551,37.36,0.8352
-33.415207,-70.574283,64.09,0.6929
-33.452792,-70.653063,153.19,0.9342
-33.504399,-70.74019,24.74,0.8162
-33.430697,-70.63256,174.15,0.9486
-33.506875,-70.740444,78.81,0.9284
-33.456224,-70.632068,66.56,0.65
-33.410451,-70.566328,57.16,0.8205
-33.443413,-70.634842,42.44,0.65
-33.455686,-70.639943,80.2,0.7403
-33.416452,-70.577318,78.16,0.65
-33.440628,-70.631816,30.69,0.8864
-33.435617,-70.631845,299.17,0.65
-33.459637,-70.650123,243.34,0.65
-33.436575,-70.610816,95.56,0.65
-33.429227,-70.615507,135.31,0.971
-33.454721,-70.654026,50.69,0.8315
-33.402487,-70.561527,66.8,0.7256
-33.508245,-70.743293,75.49,0.9458
-33.39247,-70.56082,78.22,0.967
-33.421318,-70.63114,104.08,0.8754
-33.508122,-70.756264,74.7,0.9138
-33.445339,-70.642816,86.33,0.65
-33.448464,-70.664706,60.17,0.6775
-33.395401,-70.593549,36.33,0.65
-33.413452,-70.572083,74.6,0.65
-33.498216,-70.780411,75.19,0.6962
-33.450818,-70.771493,13.93,0.8232
-33.501376,-70.770079,61.43,0.8586
-33.418895,-70.587835,256.17,0.9297
-33.40803,-70.552215,202.79,0.8899
-33.427709,-70.604473,90.34,0.8844
-33.439549,-70.805258,42.44,0.6903
-33.435128,-70.762813,136.13,0.7052
-33.395382,-70.578202,38.71,0.9896
-33.449169,-70.669325,118.72,0.8243
-33.433004,-70.638077,54.13,0.8079
-33.436133,-70.607554,169.89,0.65
-33.494669,-70.758782,30.25,0.8493
-33.513882,-70.771688,736.45,0.8047
-33.524986,-70.756996,35.93,0.6871
-33.455396,-70.650566,32.48,0.69
-33.392102,-70.590242,71.91,0.8875
-33.436172,-70.645527,86.12,0.65
-33.412436,-70.58628,148.2,0.9063
-33.409156,-70.592018,188.05,0.8253
-33.421653,-70.622643,52.91,0.65
-33.453779,-70.654476,258.95,0.9584
-33.458246,-70.661508,156.88,0.7351
-33.522336,-70.750239,55.81,0.9216
-33.425285,-70.629334,46.57,0.9269
-33.421579,-70.612404,138.63,0.8158
-33.433549,-70.633191,170.87,0.65
-33.459931,-70.64586,60.56,0.9439
-33.496522,-70.783262,713.01,0.9384
-33.43894,-70.761458,23.74,0.9911
-33.453197,-70.635813,52.58,0.8485
-33.406433,-70.557068,109.33,0.6999
-33.413504,-70.587135,74.11,0.65
-33.442656,-70.635438,131.5,0.8687
-33.442176,-70.653987,69.03,0.65
-33.453371,-70.651476,373.71,0.65
-33.45127,-70.643125,171.6,0.9423
-33.391546,-70.580504,432.23,0.7453
-33.523577,-70.775069,351.25,0.666
-33.434345,-70.632478,78.24,0.9118
-33.453214,-70.803341,87.25,0.801
-33.456458,-70.641537,347.63,0.7405
-33.455519,-70.640412,256.88,0.8492
-33.431611,-70.657632,157.89,0.65
-33.434014,-70.630785,83.59,0.65
-33.443039,-70.600823,47.23,0.8265
-33.447385,-70.801085,585.44,0.9206
-33.408667,-70.587283,83.03,0.8796
-33.456507,-70.660028,194.98,0.9443
-33.441926,-70.651315,135.27,0.7754
-33.42284,-70.610631,82.48,0.6634
-33.509204,-70.783703,84.47,0.8785
-33.420468,-70.63716,338.23,0.7524
-33.45281,-70.658846,146.67,0.65
-33.453826,-70.639267,16.47,0.9021
-33.429627,-70.622014,246.2,0.7494
-33.43472,-70.602938,18.03,0.7987
-33.51583,-70.757773,27.73,0.7822
-33.509923,-70.751828,42.51,0.8712
-33.4685,-70.762035,90.3,0.65
-33.418072,-70.589215,96.17,0.9848
-33.434125,-70.668199,278.0,0.7522
-33.452172,-70.659849,27.72,0.7671
-33.405511,-70.553118,19.04,0.8847
-33.442757,-70.626046,70.55,0.9687
-33.441869,-70.628384,27.41,0.9202
-33.527609,-70.741715,89.93,0.9441
-33.441756,-70.630092,98.4,0.7713
-33.509443,-70.758648,122.66,0.966
-33.450959,-70.655683,58.79,0.9344
-33.42214,-70.632443,234.37,0.6756
-33.431148,-70.633578,315.63,0.7325
-33.510828,-70.753515,60.45,0.7946
-33.45981,-70.667795,72.88,0.9044
-33.435524,-70.618878,110.5,0.6569
-33.410698,-70.588462,104.37,0.65
-33.525294,-70.765503,47.88,0.65
-33.446445,-70.647398,78.15,0.7694
-33.509694,-70.764292,31.55,0.65
-33.457098,-70.65778,50.86,0.9019
-33.432761,-70.766913,142.11,0.7932
-33.41439,-70.560981,14.1,0.9497
-33.439617,-70.646777,233.73,0.7811
-33.453682,-70.760759,43.69,0.8011
-33.513699,-70.771353,208.06,0.9823
-33.455185,-70.66338,62.15,0.8155
-33.501424,-70.773477,17.28,0.9521
-33.439843,-70.654892,200.02,0.8251
-33.453609,-70.641451,56.37,0.7542
-33.441554,-70.65806,147.47,0.7874
-33.41978,-70.560375,337.63,0.65
-33.428442,-70.639829,66.91,0.8919
-33.410964,-70.59657,40.03,0.9067
-33.450504,-70.653217,85.75,0.65
-33.402653,-70.574639,41.87,0.861
-33.465975,-70.781172,240.17,0.888
-33.432606,-70.641309,92.38,0.7749
-33.521817,-70.785651,25.19,0.6947
-33.454162,-70.655688,52.21,0.65
-33.402203,-70.596689,131.91,0.7343
-33.457589,-70.63599,20.94,0.7577
-33.434149,-70.622874,314.29,0.65
-33.446793,-70.650779,233.76,0.65
-33.397225,-70.587702,182.27,0.65
-33.449939,-70.632015,198.19,0.8481
-33.438901,-70.662844,107.12,0.6766
-33.441367,-70.618139,56.21,0.6598
-33.444345,-70.619038,153.56,0.8134
-33.490631,-70.777584,37.51,0.65
-33.392062,-70.585513,117.9,0.7144
-33.42302,-70.635556,60.34,0.663
-33.455835,-70.63444,70.53,0.704
-33.456145,-70.664549,15.29,0.6832
-33.437602,-70.634331,126.41,0.802
-33.528407,-70.741126,141.0,0.7664
-33.447716,-70.665346,72.78,0.7836
-33.457721,-70.763154,154.49,0.8114
-33.432415,-70.637306,55.05,0.65
-33.523684,-70.745954,101.41,0.65
-33.443445,-70.629015,135.14,0.9595
-33.443679,-70.620058,116.27,0.9269
-33.514435,-70.787085,88.2,0.65
-33.443146,-70.655866,184.92,0.651
-33.419235,-70.589419,64.27,0.65
-33.522493,-70.77138,121.29,0.7976
-33.429089,-70.623411,32.22,0.8332
-33.424565,-70.637881,424.86,0.7797
-33.442426,-70.61272,236.85,0.9381
-33.447733,-70.789189,170.03,0.929
-33.428985,-70.619645,144.46,0.6709
-33.5174,-70.780966,59.95,0.65
-33.43028,-70.637067,71.04,0.9916
-33.500408,-70.763393,48.1,0.938
-33.430867,-70.609648,127.69,0.65
-33.467469,-70.799697,164.66,0.697
-33.41167,-70.559164,82.41,0.8476
-33.434202,-70.64396,109.55,0.8685
-33.406039,-70.551421,127.81,0.7493
-33.505194,-70.741315,146.83,0.8012
-33.45281,-70.635342,79.61,0.6583
-33.403676,-70.590633,31.24,0.7904
-33.400418,-70.597033,224.9,0.716
-33.453223,-70.631509,302.12,0.9551
-33.450692,-70.669651,106.44,0.65
-33.410351,-70.569244,62.67,0.9051
-33.448906,-70.651772,98.03,0.783
-33.448401,-70.665946,38.69,0.7821
-33.515226,-70.75067,119.49,0.7076
-33.500302,-70.781536,56.14,0.7899
-33.442033,-70.794426,182.18,0.8676
-33.456589,-70.635904,87.7,0.6958
-33.454029,-70.650332,69.6,0.6807
-33.396224,-70.560175,58.2,0.8972
-33.435652,-70.609741,28.26,0.9265
-33.442249,-70.606063,185.51,0.6893
-33.505127,-70.769262,247.09,0.7257
-33.432742,-70.618667,138.01,0.9311
-33.431585,-70.647025,28.06,0.65
-33.405335,-70.592945,117.83,0.713
-33.440935,-70.626377,28.34,0.7007
-33.522254,-70.766746,77.88,0.9063
-33.396302,-70.5595,23.18,0.7675
-33.457276,-70.655575,319.34,0.9004
-33.406462,-70.595982,60.91,0.7447
-33.396976,-70.564563,13.17,0.9084
-33.52929,-70.762327,112.3,0.8385
-33.447151,-70.636297,252.16,0.8225
-33.455497,-70.631499,54.65,0.9751
-33.509551,-70.762195,312.31,0.766
-33.44098,-70.611057,117.62,0.9556
-33.430941,-70.661563,453.78,0.65
-33.432794,-70.602307,149.26,0.9517
-33.442847,-70.643247,113.44,0.7188
-33.394761,-70.554595,119.66,0.9393
-33.432144,-70.642274,266.34,0.7052
-33.464886,-70.78971,74.92,0.7638
-33.454701,-70.769849,199.35,0.9794
-33.420398,-70.61104,83.67,0.669
-33.440201,-70.771528,88.57,0.8441
-33.469769,-70.788388,300.03,0.9406
-33.459312,-70.652771,129.79,0.65
-33.432227,-70.655728,120.38,0.65
-33.462034,-70.80932,31.27,0.8623
-33.421082,-70.631462,33.58,0.832
-33.492972,-70.749535,132.79,0.9562
-33.431994,-70.631223,38.45,0.8624
-33.462604,-70.762845,80.03,0.891
-33.417044,-70.569975,48.65,0.9014
-33.517413,-70.778607,110.35,0.7029
-33.456169,-70.662362,25.91,0.7286
-33.446662,-70.636889,129.3,0.9638
-33.4621,-70.796569,499.55,0.6865
-33.451978,-70.808249,52.66,0.65
-33.400116,-70.587352,244.49,0.6946
-33.435635,-70.650134,97.22,0.65
-33.442552,-70.638232,79.04,0.8745
-33.420671,-70.624388,126.3,0.724
-33.434737,-70.63768,255.87,0.8402
-33.44406,-70.663939,11.9,0.6684
-33.438158,-70.62542,253.11,0.65
-33.43955,-70.634706,77.86,0.9203
-33.435416,-70.763373,163.04,0.65
-33.462625,-70.778172,130.83,0.7798
-33.434584,-70.657661,122.43,0.9115
-33.494036,-70.752108,51.17,0.7146
-33.40029,-70.588447,47.29,0.7807
-33.402799,-70.570788,124.44,0.7492
-33.431053,-70.619319,111.3,0.6822
-33.391108,-70.588892,156.74,0.6981
-33.447418,-70.634991,294.16,0.8396
-33.453674,-70.652346,20.14,0.7849
-33.457376,-70.665385,54.95,0.9015
-33.441891,-70.792182,64.09,0.7675
-33.455803,-70.633624,533.18,0.7252
-33.504484,-70.757281,122.32,0.65
-33.457556,-70.800287,285.82,0.7023
-33.450771,-70.809338,201.69,0.9549
-33.459611,-70.655019,52.56,0.9362
-33.421214,-70.606056,124.23,0.65
-33.402043,-70.593872,63.65,0.9626
-33.507902,-70.772281,139.2,0.6527
-33.423441,-70.6252,98.32,0.65
-33.39654,-70.557667,602.18,0.7002
-33.450579,-70.656795,346.92,0.8486
-33.496357,-70.78768,119.3,0.65
-33.46083,-70.794872,315.7,0.7973
-33.46099,-70.794452,180.4,0.9024
-33.453422,-70.760117,57.0,0.8247
